filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,‰æ‘œƒTƒCƒY,35mmŠ·ŽZ,—j“ú,“ú•t,ŽžŠÔ‘Ñ,happy_tf,male_tf,distance,—j“ú_tf
A7300046,2,23,female,0,0,0,0,0.003,0.994,0.003,0,35.6592025,139.6984661,60,34,“ú,2019/12/8,1,0,0,14.56,1
A7300047,1,23,female,0,0,0,0,0.905,0.086,0.008,0,35.65917945,139.6983067,116,34,“ú,2019/12/8,1,1,0,7.547,1
A7300047,2,20,female,0,0,0,0,0,0.999,0,0.001,35.65917945,139.6983067,73,34,“ú,2019/12/8,1,0,0,11.973,1
A7300048,1,18,female,0,0,0,0,0,0.961,0.001,0.037,35.65913707,139.6979091,128,34,“ú,2019/12/8,1,0,0,6.843,1
A7300048,2,23,female,0,0,0,0,0,0.94,0.06,0,35.65913707,139.6979091,89,34,“ú,2019/12/8,1,0,0,9.827,1
A7300048,3,25,female,0,0,0,0,0,0.997,0,0.003,35.65913707,139.6979091,44,34,“ú,2019/12/8,1,0,0,19.842,1
A7300049,1,9,female,0.019,0.012,0,0,0,0.916,0.052,0,35.65905688,139.697672,252,34,“ú,2019/12/8,1,0,0,3.492,1
A7300049,2,26,female,0,0.003,0.001,0,0.785,0.147,0.064,0,35.65905688,139.697672,219,34,“ú,2019/12/8,1,1,0,4.014,1
A7300049,8,15,female,0,0,0,0,0,1,0,0,35.65905688,139.697672,42,34,“ú,2019/12/8,1,0,0,20.785,1
A7300050,1,27,female,0.001,0.011,0,0.005,0.004,0.906,0.009,0.062,35.65895634,139.6974794,355,34,“ú,2019/12/8,1,0,0,2.489,1
A7300050-1221-1,1,23,female,0.001,0,0,0,0.978,0.019,0.001,0,35.65891259,139.6978024,160,34,“y,2019/12/21,1,1,0,5.481,1
A7300050-1221-1,3,46,female,0,0.011,0,0,0.029,0.923,0.036,0,35.65891259,139.6978024,110,34,“y,2019/12/21,1,0,0,7.957,1
A7300050-1221-1,4,23,female,0,0,0,0,0.3,0.7,0,0,35.65891259,139.6978024,46,34,“y,2019/12/21,1,0,0,18.98,1
A7300051,1,16,female,0,0,0,0,0,0.998,0.002,0,35.65883017,139.6972824,143,34,“ú,2019/12/8,1,0,0,6.129,1
A7300052-1221-1,2,62,female,0,0.001,0.001,0.002,0.003,0.915,0.01,0.069,35.65867862,139.6973829,56,34,“y,2019/12/21,1,0,0,15.597,1
A7300052-1221-1,3,23,female,0,0,0,0,0.883,0.115,0,0.002,35.65867862,139.6973829,48,34,“y,2019/12/21,1,1,0,18.191,1
A7300054,1,19,female,0,0,0,0,0,1,0,0,35.65830833,139.6970558,273,34,“ú,2019/12/8,1,0,0,3.226,1
A7300054-1221-1,2,71,female,0,0,0,0,0,0.811,0.188,0,35.65842996,139.6971107,83,34,“y,2019/12/21,1,0,0,10.534,1
A7300054-1221-1,3,23,female,0,0.001,0,0,0.027,0.968,0.003,0,35.65842996,139.6971107,67,34,“y,2019/12/21,1,0,0,13.042,1
A7300054-1221-1,5,37,female,0,0,0,0,0,0.999,0,0,35.65842996,139.6971107,37,34,“y,2019/12/21,1,0,0,23.589,1
A7300055,1,24,female,0,0,0,0,0,0.995,0.001,0.003,35.65830155,139.6966649,97,34,“ú,2019/12/8,1,0,0,9.019,1
A7300056,1,23,female,0.005,0.003,0,0.003,0,0.449,0.536,0.004,35.65819082,139.6965711,135,34,“ú,2019/12/8,1,0,0,6.49,1
A7300056,2,25,female,0,0,0,0,0,0.927,0.073,0,35.65819082,139.6965711,117,34,“ú,2019/12/8,1,0,0,7.483,1
A7300056,3,57,female,0,0.006,0,0,0.001,0.98,0.012,0,35.65819082,139.6965711,114,34,“ú,2019/12/8,1,0,0,7.679,1
A7300056-1221-1,1,21,female,0,0.001,0,0,0.008,0.982,0.004,0.004,35.65816254,139.696823,130,34,“y,2019/12/21,1,0,0,6.738,1
A7300057,2,26,female,0,0,0,0,0,0.997,0.003,0,35.6579907,139.696369,114,34,“ú,2019/12/8,1,0,0,7.679,1
A7300058-1221-1,1,48,female,0,0,0,0,1,0,0,0,35.65787828,139.6966098,291,34,“y,2019/12/21,1,1,0,3.029,1
A7300058-1221-1,2,25,female,0,0.001,0,0,0,0.99,0.008,0,35.65787828,139.6966098,192,34,“y,2019/12/21,1,0,0,4.573,1
A7300059,1,21,female,0,0,0,0,0,0.998,0.001,0.001,35.65771771,139.6961869,82,34,“ú,2019/12/8,1,0,0,10.662,1
A7300059,3,16,female,0,0.001,0,0,0.003,0.992,0.004,0,35.65771771,139.6961869,74,34,“ú,2019/12/8,1,0,0,11.811,1
A7300059-1221-1,1,15,female,0,0,0,0,0,0.999,0,0.001,35.65776757,139.6965245,40,34,“y,2019/12/21,1,0,0,21.822,1
A7300060,2,39,female,0,0,0,0.001,0,0.91,0.008,0.08,35.6576075,139.6961033,173,34,“ú,2019/12/8,1,0,0,5.072,1
A7300061,2,29,female,0,0,0,0.005,0,0.893,0.081,0.021,35.65730776,139.696056,67,34,“ú,2019/12/8,1,0,0,13.042,1
A7300061,3,22,female,0,0,0,0,0,0.962,0,0.038,35.65730776,139.696056,65,34,“ú,2019/12/8,1,0,0,13.442,1
A7300061,5,25,female,0,0.002,0,0,0.488,0.508,0.002,0,35.65730776,139.696056,40,34,“ú,2019/12/8,1,0,0,21.822,1
A7300061-1221-1,3,16,female,0.002,0,0,0,0.276,0.716,0.002,0.003,35.65743945,139.6963728,207,34,“y,2019/12/21,1,0,0,4.244,1
A7300062,2,22,female,0,0,0,0,0,0.995,0.004,0,35.65729,139.696195,61,34,“ú,2019/12/8,1,0,0,14.321,1
A7300062,4,25,female,0,0,0,0,0,0.999,0,0,35.65729,139.696195,57,34,“ú,2019/12/8,1,0,0,15.324,1
A7300062,5,19,female,0,0,0,0,1,0,0,0,35.65729,139.696195,53,34,“ú,2019/12/8,1,1,0,16.478,1
A7300063-1221-1,2,3,female,0,0,0,0,0,0.998,0.002,0,35.65736714,139.6959955,91,34,“y,2019/12/21,1,0,0,9.611,1
A7300063-1221-1,5,17,female,0,0,0,0,0.001,0.998,0.001,0,35.65736714,139.6959955,37,34,“y,2019/12/21,1,0,0,23.589,1
A7300064,2,18,female,0,0,0,0,0,0.995,0.005,0,35.65790611,139.696375,78,34,“ú,2019/12/8,1,0,0,11.208,1
A7300064-1221-1,2,33,female,0,0,0,0,1,0,0,0,35.65748194,139.6960263,70,34,“y,2019/12/21,1,1,0,12.484,1
A7300064-1221-1,3,23,female,0,0,0,0,0,0.924,0.075,0,35.65748194,139.6960263,68,34,“y,2019/12/21,1,0,0,12.851,1
A7300066-1221-1,2,18,female,0,0,0,0,0,0.995,0.003,0.002,35.65778169,139.6962762,148,34,“y,2019/12/21,1,0,0,5.923,1
A7300066-1221-1,3,20,female,0,0,0,0,0,0.999,0,0,35.65778169,139.6962762,88,34,“y,2019/12/21,1,0,0,9.938,1
A7300067-1221-1,1,19,female,0,0.002,0,0,0,0.981,0.017,0,35.65795278,139.6964025,281,34,“y,2019/12/21,1,0,0,3.136,1
A7300067-1221-1,4,24,female,0,0,0,0,0,0.995,0.004,0,35.65795278,139.6964025,44,34,“y,2019/12/21,1,0,0,19.842,1
A7300068-1221-1,1,20,female,0,0,0,0,1,0,0,0,35.658085,139.6965753,76,34,“y,2019/12/21,1,1,0,11.502,1
A7300068-1221-1,2,19,female,0,0,0,0.001,0.001,0.801,0.002,0.194,35.658085,139.6965753,75,34,“y,2019/12/21,1,0,0,11.654,1
A7300069,2,22,female,0,0,0,0,1,0,0,0,35.6584673,139.6970974,56,34,“ú,2019/12/8,1,1,0,15.597,1
A7300069,3,24,female,0,0,0,0,0.881,0.056,0.062,0,35.6584673,139.6970974,46,34,“ú,2019/12/8,1,1,0,18.98,1
A7300070,1,34,female,0,0,0,0,0,0.999,0,0.001,35.65853747,139.6972582,125,34,“ú,2019/12/8,1,0,0,7.006,1
A7300070,4,6,female,0.002,0.001,0.02,0,0.279,0.207,0.49,0,35.65853747,139.6972582,98,34,“ú,2019/12/8,1,0,0,8.927,1
A7300070,6,15,female,0,0.001,0.012,0,0.942,0.04,0.005,0,35.65853747,139.6972582,72,34,“ú,2019/12/8,1,1,0,12.139,1
A7300071,1,35,female,0,0,0,0,1,0,0,0,35.65869032,139.6974401,103,34,“ú,2019/12/8,1,1,0,8.495,1
A7300071-1221-1,1,39,female,0,0,0,0,0.057,0.935,0.007,0,35.65843875,139.6968233,103,34,“y,2019/12/21,1,0,0,8.495,1
A7300071-1221-1,2,46,female,0.001,0,0,0,0,0.869,0.13,0,35.65843875,139.6968233,97,34,“y,2019/12/21,1,0,0,9.019,1
A7300072,2,26,female,0,0,0,0,0.002,0.989,0.008,0,35.65888185,139.6976605,114,34,“ú,2019/12/8,1,0,0,7.679,1
A7300072-1221-1,1,20,female,0,0,0,0,0,0.987,0.013,0,35.65855957,139.697013,98,34,“y,2019/12/21,1,0,0,8.927,1
A7300072-1221-1,2,12,female,0,0,0,0,0,0.99,0.01,0,35.65855957,139.697013,36,34,“y,2019/12/21,1,0,0,24.243,1
A7300073-1221-1,1,21,female,0,0,0,0,0,0.998,0.002,0,35.65873139,139.6971803,109,34,“y,2019/12/21,1,0,0,8.03,1
A7300073-1221-1,2,35,female,0,0,0,0,0,0.98,0.02,0,35.65873139,139.6971803,61,34,“y,2019/12/21,1,0,0,14.321,1
A7300074-1221-1,1,18,female,0,0,0,0,0.002,0.996,0.002,0,35.65885611,139.6974094,41,34,“y,2019/12/21,1,0,0,21.291,1
A7300078,1,20,female,0,0,0.001,0,0.001,0.657,0.34,0,35.65871309,139.6983461,116,34,“ú,2019/12/8,1,0,0,7.547,1
A7300078,3,21,female,0,0,0,0,0.992,0.008,0,0,35.65871309,139.6983461,55,34,“ú,2019/12/8,1,1,0,15.88,1
A7300079,1,48,female,0,0,0,0,0,0.931,0.068,0,35.65865389,139.6984633,168,34,“ú,2019/12/8,1,0,0,5.222,1
A7300079,3,23,female,0,0,0,0,0,0.994,0.005,0,35.65865389,139.6984633,88,34,“ú,2019/12/8,1,0,0,9.938,1
A7300079,4,23,female,0,0,0,0,0,0.999,0.001,0,35.65865389,139.6984633,54,34,“ú,2019/12/8,1,0,0,16.174,1
A7300079-1221-1,2,25,female,0,0,0,0,0,0.965,0.035,0,35.65926738,139.6982962,73,34,“y,2019/12/21,1,0,0,11.973,1
A7300079-1221-1,4,25,female,0.001,0,0,0,0,0.953,0.046,0,35.65926738,139.6982962,47,34,“y,2019/12/21,1,0,0,18.577,1
A7300079-1221-1,5,4,female,0,0,0,0,0.001,0.911,0.088,0,35.65926738,139.6982962,47,34,“y,2019/12/21,1,0,0,18.577,1
A7300080,1,35,female,0,0,0,0,0,0.913,0.086,0,35.65850056,139.6984936,222,34,“ú,2019/12/8,1,0,0,3.96,1
A7300080-1221-1,3,18,female,0,0,0,0,0,1,0,0,35.6593446,139.6985202,68,34,“y,2019/12/21,1,0,0,12.851,1
A7300080-1221-1,4,22,female,0.001,0,0,0,0,0.993,0.004,0.001,35.6593446,139.6985202,59,34,“y,2019/12/21,1,0,0,14.806,1
A7300083-1221-1,2,8,female,0,0,0,0,0,1,0,0,35.65948759,139.6991159,54,34,“y,2019/12/21,1,0,0,16.174,1
A7300084-1221-1,3,19,female,0,0,0,0,0,1,0,0,35.65947385,139.699049,45,34,“y,2019/12/21,1,0,0,19.401,1
A7300085,1,25,female,0.001,0,0,0,0.051,0.944,0.004,0.001,35.6587081,139.6984519,63,34,“ú,2019/12/8,1,0,0,13.868,1
A7300086-1221-1,1,23,female,0,0,0,0,0.001,0.999,0,0,35.65933065,139.6986164,62,34,“y,2019/12/21,1,0,0,14.091,1
A7300086-1221-1,5,19,female,0,0,0,0,1,0,0,0,35.65933065,139.6986164,45,34,“y,2019/12/21,1,1,0,19.401,1
A7300087,2,22,female,0,0,0,0,0,1,0,0,35.65899675,139.6983149,37,34,“ú,2019/12/8,1,0,0,23.589,1
A7300087-1221-1,1,50,female,0,0,0,0,0.002,0.998,0,0,35.65928435,139.698384,207,34,“y,2019/12/21,1,0,0,4.244,1
A7300087-1221-1,2,23,female,0.001,0.002,0,0,0.433,0.554,0.009,0.001,35.65928435,139.698384,200,34,“y,2019/12/21,1,0,0,4.392,1
A7300087-1221-1,5,25,female,0,0,0,0,0.001,0.956,0.043,0,35.65928435,139.698384,80,34,“y,2019/12/21,1,0,0,10.928,1
A7300087-1221-1,9,42,female,0,0,0,0,0.982,0.016,0.001,0,35.65928435,139.698384,51,34,“y,2019/12/21,1,1,0,17.123,1
A7300087-1221-1,11,22,female,0,0.001,0,0,0.114,0.876,0.009,0,35.65928435,139.698384,44,34,“y,2019/12/21,1,0,0,19.842,1
A7300088,1,22,female,0,0.001,0,0,0.036,0.962,0.001,0,35.65907534,139.6981519,286,34,“ú,2019/12/8,1,0,0,3.081,1
A7300088,4,17,female,0,0,0,0,0,0.998,0.001,0,35.65907534,139.6981519,66,34,“ú,2019/12/8,1,0,0,13.239,1
A7300088-1221-1,1,17,female,0,0.053,0,0,0.058,0.886,0.002,0,35.65923506,139.6982169,62,34,“y,2019/12/21,1,0,0,14.091,1
A7300088-1221-1,2,18,female,0,0,0,0,0,0.733,0.266,0,35.65923506,139.6982169,60,34,“y,2019/12/21,1,0,0,14.56,1
A7300089,1,54,female,0,0,0,0,0.569,0.36,0.001,0.068,35.65899445,139.6980494,170,34,“ú,2019/12/8,1,1,0,5.161,1
A7300089-1221-1,2,27,female,0.002,0,0,0,0.522,0.467,0.001,0.007,35.65913489,139.6978212,114,34,“y,2019/12/21,1,1,0,7.679,1
A7300089-1221-1,3,22,female,0.001,0.009,0,0,0,0.982,0.007,0,35.65913489,139.6978212,68,34,“y,2019/12/21,1,0,0,12.851,1
A7300089-1221-1,4,21,female,0,0,0,0,0,0.999,0,0.001,35.65913489,139.6978212,65,34,“y,2019/12/21,1,0,0,13.442,1
A7300090,1,18,female,0.001,0,0,0,0,0.977,0.021,0,35.65897333,139.69791,413,34,“ú,2019/12/8,1,0,0,2.144,1
A7300090-1221-1,1,22,female,0.001,0.021,0,0,0.001,0.974,0.002,0,35.65913046,139.6977146,135,34,“y,2019/12/21,1,0,0,6.49,1
A7300092,2,19,female,0,0,0,0,0,0.933,0.002,0.065,35.65914796,139.6984303,183,34,“ú,2019/12/8,1,0,0,4.796,1
A7300092,5,18,female,0,0.003,0,0,0.251,0.723,0.021,0.001,35.65914796,139.6984303,89,34,“ú,2019/12/8,1,0,0,9.827,1
A7300092-1221-1,2,18,female,0,0,0,0,0,1,0,0,35.65941083,139.6977642,45,34,“y,2019/12/21,1,0,0,19.401,1
A7300093,1,20,female,0,0.002,0.001,0.002,0.735,0.159,0.003,0.099,35.65919859,139.6985751,130,34,“ú,2019/12/8,1,1,0,6.738,1
A7300093,2,22,female,0,0,0,0,0.993,0.004,0.002,0,35.65919859,139.6985751,128,34,“ú,2019/12/8,1,1,0,6.843,1
A7300093,3,23,female,0.001,0.006,0,0,0.007,0.981,0.003,0.002,35.65919859,139.6985751,92,34,“ú,2019/12/8,1,0,0,9.507,1
A7300093,5,34,female,0,0,0,0,0.001,0.996,0.002,0,35.65919859,139.6985751,36,34,“ú,2019/12/8,1,0,0,24.243,1
A7300094,1,23,female,0,0,0,0,0,0.976,0.02,0.003,35.65925391,139.6988381,125,34,“ú,2019/12/8,1,0,0,7.006,1
A7300094,3,23,female,0,0,0,0,0.001,0.996,0,0.003,35.65925391,139.6988381,111,34,“ú,2019/12/8,1,0,0,7.886,1
A7300094,4,19,female,0.002,0.004,0.003,0,0.063,0.862,0.064,0,35.65925391,139.6988381,80,34,“ú,2019/12/8,1,0,0,10.928,1
A7300094,7,33,female,0,0,0,0,0,0.891,0.109,0,35.65925391,139.6988381,43,34,“ú,2019/12/8,1,0,0,20.302,1
A7300094,8,25,female,0,0,0,0,0,0.988,0.012,0,35.65925391,139.6988381,40,34,“ú,2019/12/8,1,0,0,21.822,1
A7300094-1221-1,2,30,female,0,0,0,0,0,0.999,0.001,0,35.65973806,139.6977564,303,34,“y,2019/12/21,1,0,0,2.91,1
A7300094-1221-1,4,55,female,0,0,0,0,0,0.966,0.033,0,35.65973806,139.6977564,91,34,“y,2019/12/21,1,0,0,9.611,1
A7300094-1221-1,5,22,female,0,0,0,0,0,0.997,0.003,0,35.65973806,139.6977564,88,34,“y,2019/12/21,1,0,0,9.938,1
A7300095,2,45,female,0,0,0,0,0.013,0.972,0.014,0.001,35.65927645,139.6989339,113,34,“ú,2019/12/8,1,0,0,7.747,1
A7300095,5,24,female,0,0,0,0.001,0,0.965,0,0.034,35.65927645,139.6989339,83,34,“ú,2019/12/8,1,0,0,10.534,1
A7300095,6,21,female,0,0,0,0,0,0.999,0.001,0,35.65927645,139.6989339,82,34,“ú,2019/12/8,1,0,0,10.662,1
A7300095,7,20,female,0,0.001,0,0,0.99,0.009,0,0,35.65927645,139.6989339,76,34,“ú,2019/12/8,1,1,0,11.502,1
A7300095-1221-1,1,42,female,0,0,0,0,0,0.991,0.008,0,35.65991111,139.6976742,192,34,“y,2019/12/21,1,0,0,4.573,1
A7300095-1221-1,2,18,female,0,0,0,0,0,0.998,0.002,0,35.65991111,139.6976742,173,34,“y,2019/12/21,1,0,0,5.072,1
A7300096,1,24,female,0,0,0,0,0,0.999,0.001,0,35.65929399,139.6991439,182,34,“ú,2019/12/8,1,0,0,4.823,1
A7300096,4,56,female,0,0.013,0.002,0.003,0.013,0.528,0.429,0.012,35.65929399,139.6991439,57,34,“ú,2019/12/8,1,0,0,15.324,1
A7300096,5,49,female,0.002,0,0,0,0,0.891,0.107,0,35.65929399,139.6991439,41,34,“ú,2019/12/8,1,0,0,21.291,1
A7300096-1221-1,1,20,female,0,0,0.002,0,0.892,0.098,0.006,0,35.66006088,139.6976681,138,34,“y,2019/12/21,1,1,0,6.349,1
A7300096-1221-1,2,38,female,0.002,0.052,0,0,0,0.918,0.026,0.001,35.66006088,139.6976681,115,34,“y,2019/12/21,1,0,0,7.613,1
A7300097,2,62,female,0,0.003,0,0,0.002,0.969,0.026,0,35.65919401,139.6992609,54,34,“ú,2019/12/8,1,0,0,16.174,1
A7300098-1221-1,1,20,female,0,0,0,0,0,0.998,0.002,0,35.66010635,139.697854,192,33,“y,2019/12/21,1,0,0,4.439,1
A7300098-1221-1,2,41,female,0,0,0,0,0,0.993,0.007,0,35.66010635,139.697854,78,33,“y,2019/12/21,1,0,0,10.878,1
A7300099-1221-1,1,55,female,0,0.001,0,0,0.271,0.72,0.008,0,35.66006056,139.6980867,140,33,“y,2019/12/21,1,0,0,6.075,1
A7300099-1221-1,3,52,female,0,0,0,0,0,0.992,0.007,0.001,35.66006056,139.6980867,63,33,“y,2019/12/21,1,0,0,13.46,1
A7300099-1221-1,5,34,female,0,0,0,0,0.045,0.955,0,0,35.66006056,139.6980867,37,33,“y,2019/12/21,1,0,0,22.895,1
A7300100-1221-1,3,19,female,0,0.001,0,0,0,0.965,0.031,0.002,35.659957,139.6983065,182,33,“y,2019/12/21,1,0,0,4.681,1
A7300100-1221-1,5,18,female,0.001,0.016,0.002,0,0.001,0.916,0.063,0,35.659957,139.6983065,157,33,“y,2019/12/21,1,0,0,5.421,1
A7300100-1221-1,7,23,female,0.001,0,0,0,0,0.993,0.006,0,35.659957,139.6983065,44,33,“y,2019/12/21,1,0,0,19.258,1
A7300102,2,21,female,0,0,0,0,0,0.993,0.006,0,35.65870615,139.6991459,50,34,“ú,2019/12/8,1,0,0,17.465,1
A7300102-1221-1,4,33,female,0,0,0,0,0.018,0.979,0.003,0,35.65977152,139.6987583,39,33,“y,2019/12/21,1,0,0,21.723,1
A7300103-1221-1,1,16,female,0,0,0,0,0,1,0,0,35.65971972,139.6989861,242,33,“y,2019/12/21,1,0,0,3.528,1
A7300103-1221-1,2,22,female,0,0,0,0,0,0.76,0.001,0.238,35.65971972,139.6989861,235,33,“y,2019/12/21,1,0,0,3.633,1
A7300103-1221-1,4,17,female,0,0.001,0,0,0,0.871,0.128,0,35.65971972,139.6989861,80,33,“y,2019/12/21,1,0,0,10.607,1
A7300103-1221-1,5,18,female,0,0,0,0,1,0,0,0,35.65971972,139.6989861,70,33,“y,2019/12/21,1,1,0,12.117,1
A7300104,1,20,female,0,0.052,0,0,0.011,0.93,0.007,0,35.65887073,139.6995576,76,34,“ú,2019/12/8,1,0,0,11.502,1
A7300104-1221-1,3,29,female,0,0.001,0,0,0.001,0.837,0.161,0,35.65958755,139.699315,132,34,“y,2019/12/21,1,0,0,6.637,1
A7300104-1221-1,5,30,female,0,0.001,0.001,0.057,0,0.746,0.043,0.15,35.65958755,139.699315,118,34,“y,2019/12/21,1,0,0,7.42,1
A7300104-1221-1,9,40,female,0,0,0,0,0,0.845,0.154,0,35.65958755,139.699315,92,34,“y,2019/12/21,1,0,0,9.507,1
A7300104-1221-1,10,32,female,0,0.001,0,0,0.918,0.081,0,0,35.65958755,139.699315,84,34,“y,2019/12/21,1,1,0,10.409,1
A7300104-1221-1,11,59,female,0,0,0,0,0,0.957,0.042,0,35.65958755,139.699315,79,34,“y,2019/12/21,1,0,0,11.066,1
A7300104-1221-1,15,21,female,0.001,0.001,0.001,0.004,0.001,0.59,0.034,0.369,35.65958755,139.699315,60,34,“y,2019/12/21,1,0,0,14.56,1
A7300104-1221-1,17,44,female,0,0,0,0,0,0.96,0.038,0.002,35.65958755,139.699315,56,34,“y,2019/12/21,1,0,0,15.597,1
A7300104-1221-1,20,10,female,0,0,0,0,0.001,0.998,0.001,0,35.65958755,139.699315,50,34,“y,2019/12/21,1,0,0,17.465,1
A7300104-1221-1,22,23,female,0,0,0,0,0.992,0.007,0,0,35.65958755,139.699315,45,34,“y,2019/12/21,1,1,0,19.401,1
A7300104-1221-1,23,22,female,0.034,0,0.005,0.001,0.05,0.536,0.372,0.001,35.65958755,139.699315,43,34,“y,2019/12/21,1,0,0,20.302,1
A7300105-1221-1,1,27,female,0,0,0,0,0.977,0.022,0,0,35.65964838,139.6994974,213,34,“y,2019/12/21,1,1,0,4.126,1
A7300105-1221-1,2,20,female,0,0,0,0,1,0,0,0,35.65964838,139.6994974,193,34,“y,2019/12/21,1,1,0,4.55,1
A7300105-1221-1,3,21,female,0,0.011,0,0,0.128,0.859,0.002,0,35.65964838,139.6994974,184,34,“y,2019/12/21,1,0,0,4.771,1
A7300105-1221-1,4,17,female,0,0.003,0,0,0.008,0.935,0.053,0,35.65964838,139.6994974,86,34,“y,2019/12/21,1,0,0,10.168,1
A7300105-1221-1,6,18,female,0,0,0,0,0,1,0,0,35.65964838,139.6994974,38,34,“y,2019/12/21,1,0,0,22.969,1
A7300106-1221-1,2,24,female,0,0,0,0,0,0.992,0.008,0,35.65965417,139.6996833,160,33,“y,2019/12/21,1,0,0,5.32,1
A7300106-1221-1,3,35,female,0,0,0,0,0,0.998,0.002,0,35.65965417,139.6996833,128,33,“y,2019/12/21,1,0,0,6.642,1
A7300107-1221-1,1,7,female,0,0,0,0,0,0.945,0.054,0,35.65966294,139.6998386,282,33,“y,2019/12/21,1,0,0,3.033,1
A7300107-1221-1,5,49,female,0,0,0,0,0,0.997,0.002,0,35.65966294,139.6998386,121,33,“y,2019/12/21,1,0,0,7.024,1
A7300107-1221-1,13,19,female,0,0,0,0,0,0.999,0,0,35.65966294,139.6998386,57,33,“y,2019/12/21,1,0,0,14.873,1
A7300107-1221-1,15,24,female,0.001,0,0,0,0.907,0.088,0.002,0.002,35.65966294,139.6998386,51,33,“y,2019/12/21,1,1,0,16.619,1
A7300107-1221-1,18,4,female,0,0,0,0,0.005,0.994,0.001,0,35.65966294,139.6998386,39,33,“y,2019/12/21,1,0,0,21.723,1
A7300108-1221-1,2,21,female,0,0.001,0,0,0.999,0,0,0,35.65964861,139.6999752,136,33,“y,2019/12/21,1,1,0,6.253,1
A7300108-1221-1,3,20,female,0,0,0,0,1,0,0,0,35.65964861,139.6999752,127,33,“y,2019/12/21,1,1,0,6.694,1
A7300108-1221-1,4,21,female,0,0,0,0,0.16,0.822,0.016,0,35.65964861,139.6999752,118,33,“y,2019/12/21,1,0,0,7.202,1
A7300108-1221-1,6,20,female,0.001,0,0,0,0.001,0.985,0.002,0.01,35.65964861,139.6999752,104,33,“y,2019/12/21,1,0,0,8.167,1
A7300108-1221-1,8,10,female,0.002,0.001,0,0,0.004,0.988,0.004,0.001,35.65964861,139.6999752,69,33,“y,2019/12/21,1,0,0,12.292,1
A7300108-1221-1,9,18,female,0,0,0,0,0,1,0,0,35.65964861,139.6999752,55,33,“y,2019/12/21,1,0,0,15.413,1
A7300108-1221-1,11,20,female,0,0,0,0,0.934,0.065,0,0,35.65964861,139.6999752,51,33,“y,2019/12/21,1,1,0,16.619,1
A7300108-1221-1,12,23,female,0,0,0,0,0,0.997,0.003,0,35.65964861,139.6999752,39,33,“y,2019/12/21,1,0,0,21.723,1
A7300108-1221-1,13,24,female,0.001,0.001,0.001,0.001,0,0.594,0.002,0.401,35.65964861,139.6999752,37,33,“y,2019/12/21,1,0,0,22.895,1
A7300111,2,24,female,0,0,0,0,0.981,0.018,0,0,35.6593738,139.6997675,48,34,“ú,2019/12/8,1,1,0,18.191,1
A7300112-1221-1,1,25,female,0.003,0,0.008,0,0.989,0,0,0,35.65874629,139.7004368,409,33,“y,2019/12/21,1,1,0,2.101,1
A7300112-1221-1,2,23,female,0,0,0,0,1,0,0,0,35.65874629,139.7004368,351,33,“y,2019/12/21,1,1,0,2.443,1
A7300112-1221-1,4,50,female,0.005,0.03,0.029,0,0.052,0.881,0.002,0,35.65874629,139.7004368,143,33,“y,2019/12/21,1,0,0,5.948,1
A7300113,1,28,female,0,0.009,0,0,0.034,0.951,0.006,0,35.65940972,139.6994442,358,34,“ú,2019/12/8,1,0,0,2.468,1
A7300113,3,26,female,0,0,0,0,0,0.992,0.008,0.001,35.65940972,139.6994442,231,34,“ú,2019/12/8,1,0,0,3.807,1
A7300113,4,23,female,0,0,0,0,0,0.799,0.001,0.2,35.65940972,139.6994442,102,34,“ú,2019/12/8,1,0,0,8.578,1
A7300114,1,29,female,0,0.001,0,0,0.274,0.717,0.007,0,35.65936437,139.6993019,329,34,“ú,2019/12/8,1,0,0,2.683,1
A7300114,2,22,female,0,0,0,0,0,0.826,0.008,0.165,35.65936437,139.6993019,287,34,“ú,2019/12/8,1,0,0,3.071,1
A7300114,3,20,female,0,0.001,0.001,0,0.476,0.478,0.04,0.004,35.65936437,139.6993019,150,34,“ú,2019/12/8,1,0,0,5.844,1
A7300114,5,15,female,0,0,0,0,0,0.923,0.077,0,35.65936437,139.6993019,98,34,“ú,2019/12/8,1,0,0,8.927,1
A7300114,6,15,female,0,0,0,0,0.006,0.993,0,0,35.65936437,139.6993019,78,34,“ú,2019/12/8,1,0,0,11.208,1
A7300114,7,18,female,0,0,0,0,0.009,0.987,0.004,0,35.65936437,139.6993019,71,34,“ú,2019/12/8,1,0,0,12.309,1
A7300114-1221-1,2,10,female,0.001,0,0,0,0.68,0.262,0.005,0.052,35.65844356,139.7007572,43,33,“y,2019/12/21,1,1,0,19.705,1
A7300115,2,23,female,0,0,0,0,0,0.981,0.018,0.001,35.65936756,139.6993784,132,34,“ú,2019/12/8,1,0,0,6.637,1
A7300115,5,18,female,0,0.001,0,0,0.135,0.862,0.002,0,35.65936756,139.6993784,89,34,“ú,2019/12/8,1,0,0,9.827,1
A7300115,6,20,female,0,0,0,0,0,0.997,0.003,0,35.65936756,139.6993784,79,34,“ú,2019/12/8,1,0,0,11.066,1
A7300115,7,20,female,0,0,0,0,0,1,0,0,35.65936756,139.6993784,68,34,“ú,2019/12/8,1,0,0,12.851,1
